t,u[0],u[1],u[2]
26.325,-15.0527,-10.1512,39.4663
26.33,-14.8076,-9.16217,39.7041
26.335,-14.5253,-8.17578,39.853
26.34,-14.2079,-7.20142,39.9154
26.345,-13.8575,-6.24791,39.8948
26.35,-13.4771,-5.32322,39.7958
26.355,-13.0694,-4.43436,39.6239
26.36,-12.6376,-3.58726,39.3853
26.365,-12.1851,-2.78671,39.0869
26.37,-11.7152,-2.03638,38.7355
26.375,-11.2312,-1.33878,38.3383
26.38,-10.7366,-0.695372,37.9023
26.385,-10.2346,-0.106626,37.4343
26.39,-9.72816,0.427858,36.9406
26.395,-9.22036,0.909238,36.4273
26.4,-8.71388,1.3393,35.8996
26.405,-8.21122,1.72036,35.3626
26.41,-7.71464,2.0551,34.8205
26.415,-7.22615,2.34648,34.2769
26.42,-6.74752,2.59767,33.7351
26.425,-6.28026,2.81191,33.1977
26.43,-5.82565,2.99247,32.6668
26.435,-5.38475,3.14257,32.144
26.44,-4.95838,3.26535,31.6308
26.445,-4.54719,3.36383,31.1282
26.45,-4.15164,3.44087,30.6366
26.455,-3.77202,3.49916,30.1567
26.46,-3.40846,3.5412,29.6886
26.465,-3.06098,3.56931,29.2324
26.47,-2.72946,3.58563,28.788
26.475,-2.41371,3.5921,28.3553
26.48,-2.11342,3.5905,27.9338
26.485,-1.82822,3.58242,27.5234
26.49,-1.55769,3.56929,27.1237
26.495,-1.30134,3.55241,26.7343
26.5,-1.05865,3.53291,26.3547
26.505,-0.829074,3.51183,25.9846
26.51,-0.612029,3.49007,25.6236
26.515,-0.406924,3.4684,25.2713
26.52,-0.213158,3.44754,24.9273
26.525,-0.0301226,3.4281,24.5912
26.53,0.142788,3.41059,24.2628
26.535,0.306179,3.39549,23.9417
26.54,0.460644,3.3832,23.6277
26.545,0.606772,3.37405,23.3205
26.55,0.745136,3.36834,23.0198
26.555,0.876296,3.36633,22.7254
26.56,1.0008,3.36823,22.4371
26.565,1.11917,3.37422,22.1548
26.57,1.23192,3.38446,21.8783
26.575,1.33955,3.39909,21.6074
26.58,1.44253,3.41821,21.3421
26.585,1.54131,3.44193,21.0822
26.59,1.63634,3.47032,20.8276
26.595,1.72804,3.50347,20.5783
26.6,1.81681,3.54144,20.3342
26.605,1.90304,3.58428,20.0953
26.61,1.9871,3.63206,19.8614
26.615,2.06935,3.68483,19.6327
26.62,2.15013,3.74263,19.4091
26.625,2.22975,3.80552,19.1905
26.63,2.30854,3.87356,18.9771
26.635,2.38679,3.9468,18.7687
26.64,2.46479,4.0253,18.5656
26.645,2.54282,4.10912,18.3677
26.65,2.62113,4.19832,18.175
26.655,2.69999,4.29299,17.9877
26.66,2.77964,4.39319,17.8058
26.665,2.86032,4.49901,17.6295
26.67,2.94225,4.61053,17.4587
26.675,3.02567,4.72784,17.2938
26.68,3.11078,4.85104,17.1347
26.685,3.19779,4.98023,16.9817
26.69,3.28691,5.11551,16.8349
26.695,3.37834,5.25699,16.6945
26.7,3.47227,5.40478,16.5607
26.705,3.5689,5.559,16.4338
26.71,3.6684,5.71975,16.3138
26.715,3.77097,5.88716,16.2012
26.72,3.87678,6.06133,16.0962
26.725,3.98601,6.24238,15.9991
26.73,4.09883,6.43042,15.9102
26.735,4.21541,6.62554,15.8298
26.74,4.33591,6.82785,15.7584
26.745,4.46051,7.03742,15.6963
26.75,4.58935,7.25433,15.644
26.755,4.7226,7.47865,15.6019
26.76,4.86041,7.7104,15.5704
26.765,5.00291,7.94961,15.5502
26.77,5.15024,8.19627,15.5417
26.775,5.30254,8.45035,15.5456
26.78,5.45993,8.71179,15.5623
26.785,5.62253,8.98047,15.5927
26.79,5.79042,9.25626,15.6372
26.795,5.96371,9.53896,15.6967
26.8,6.14248,9.82831,15.7719
26.805,6.32677,10.124,15.8634
26.81,6.51663,10.4257,15.9722
26.815,6.71208,10.7329,16.0989
26.82,6.91312,11.0451,16.2445
26.825,7.11972,11.3616,16.4097
26.83,7.33181,11.6818,16.5953
26.835,7.54931,12.0048,16.8023
26.84,7.77209,12.3297,17.0314
26.845,7.99997,12.6555,17.2835
26.85,8.23274,12.9808,17.5592
26.855,8.47015,13.3045,17.8594
26.86,8.71187,13.6251,18.1848
26.865,8.95753,13.941,18.5358
26.87,9.2067,14.2504,18.9131
26.875,9.45889,14.5514,19.3169
26.88,9.71351,14.842,19.7475
26.885,9.96994,15.12,20.2051
26.89,10.2274,15.3832,20.6894
26.895,10.4852,15.629,21.2002
26.9,10.7424,15.8549,21.7369
26.905,10.998,16.0583,22.2986
26.91,11.2511,16.2365,22.8844
26.915,11.5003,16.3869,23.4926
26.92,11.7447,16.5066,24.1217
26.925,11.9828,16.5931,24.7694
26.93,12.2133,16.6438,25.4333
26.935,12.4348,16.6562,26.1105
26.94,12.6459,16.6283,26.798
26.945,12.845,16.5579,27.4921
26.95,13.0306,16.4435,28.1889
26.955,13.2013,16.2838,28.8844
26.96,13.3554,16.078,29.5741
26.965,13.4915,15.8257,30.2535
26.97,13.6082,15.5271,30.9177
26.975,13.7042,15.1829,31.5619
26.98,13.7781,14.7944,32.1814
26.985,13.8289,14.3635,32.7715
26.99,13.8557,13.8926,33.3277
26.995,13.8575,13.3848,33.8458
27,13.8339,12.8435,34.322
27.005,13.7844,12.2729,34.7527
27.01,13.7088,11.6772,35.1352
27.015,13.6072,11.0612,35.4671
27.02,13.4799,10.4298,35.7468
27.025,13.3274,9.7881,35.9731
27.03,13.1504,9.14122,36.1457
27.035,12.95,8.49416,36.2649
27.04,12.7272,7.85179,36.3313
27.045,12.4834,7.21872,36.3466
27.05,12.2202,6.59925,36.3125
27.055,11.9391,5.99725,36.2316
27.06,11.642,5.41618,36.1065
27.065,11.3307,4.85901,35.9403
27.07,11.0072,4.32821,35.7364
27.075,10.6732,3.82575,35.4981
27.08,10.3308,3.35311,35.229
27.085,9.98195,2.91128,34.9325
27.09,9.62842,2.50082,34.612
27.095,9.27204,2.12186,34.2709
27.1,8.91453,1.77417,33.9123
27.105,8.55751,1.4572,33.5392
27.11,8.20249,1.17011,33.1544
27.115,7.85087,0.911853,32.7603
27.12,7.50392,0.681175,32.3593
27.125,7.16279,0.476689,31.9534
27.13,6.82848,0.296904,31.5445
27.135,6.5019,0.140261,31.134
27.14,6.18382,0.00516544,30.7234
27.145,5.87489,-0.109986,30.314
27.15,5.57564,-0.206781,29.9065
27.155,5.28652,-0.286777,29.502
27.16,5.00786,-0.351478,29.1011
27.165,4.73989,-0.40233,28.7043
27.17,4.48278,-0.440708,28.312
27.175,4.23661,-0.467912,27.9246
27.18,4.00138,-0.485159,27.5424
27.185,3.77705,-0.493584,27.1655
27.19,3.56352,-0.494241,26.7939
27.195,3.36063,-0.488098,26.4279
27.2,3.1682,-0.476044,26.0673
27.205,2.98598,-0.458889,25.7122
27.21,2.81374,-0.437368,25.3625
27.215,2.65119,-0.412143,25.0182
27.22,2.49802,-0.383812,24.6792
27.225,2.35393,-0.352905,24.3453
27.23,2.21859,-0.319896,24.0165
27.235,2.09166,-0.285201,23.6928
27.24,1.97282,-0.249187,23.3739
27.245,1.86172,-0.212173,23.0598
27.25,1.75802,-0.174434,22.7503
27.255,1.6614,-0.136207,22.4455
27.26,1.57152,-0.0976915,22.1451
27.265,1.48806,-0.0590549,21.849
27.27,1.4107,-0.0204348,21.5573
27.275,1.33915,0.0180578,21.2697
27.28,1.27309,0.0563361,20.9862
27.285,1.21225,0.0943349,20.7068
27.29,1.15636,0.132008,20.4312
27.295,1.10514,0.169327,20.1596
27.3,1.05835,0.206279,19.8917
27.305,1.01575,0.242863,19.6276
27.31,0.977103,0.279091,19.3671
27.315,0.942202,0.314986,19.1103
27.32,0.910841,0.35058,18.8569
27.325,0.882828,0.385912,18.6071
27.33,0.857982,0.42103,18.3607
27.335,0.836135,0.455986,18.1177
27.34,0.817127,0.49084,17.8781
27.345,0.800813,0.525655,17.6417
27.35,0.787055,0.560498,17.4086
27.355,0.775727,0.59544,17.1787
27.36,0.766713,0.630556,16.9519
27.365,0.759905,0.665924,16.7283
27.37,0.755206,0.701622,16.5078
27.375,0.752527,0.737732,16.2903
27.38,0.751787,0.77434,16.0759
27.385,0.752915,0.811531,15.8645
27.39,0.755846,0.849394,15.656
27.395,0.760523,0.888019,15.4505
27.4,0.766898,0.927497,15.2478
27.405,0.774928,0.967923,15.0481
27.41,0.784577,1.00939,14.8512
27.415,0.795818,1.052,14.6572
27.42,0.808628,1.09586,14.4659
27.425,0.822989,1.14106,14.2775
27.43,0.838892,1.1877,14.0918
27.435,0.856333,1.23591,13.9089
27.44,0.875312,1.28578,13.7287
27.445,0.895835,1.33743,13.5513
27.45,0.917915,1.39098,13.3766
27.455,0.941568,1.44656,13.2046
27.46,0.966818,1.50427,13.0354
27.465,0.99369,1.56425,12.8688
27.47,1.02222,1.62664,12.705
27.475,1.05244,1.69157,12.544
27.48,1.0844,1.75918,12.3856
27.485,1.11814,1.82963,12.23
27.49,1.15371,1.90305,12.0772
27.495,1.19118,1.97962,11.9271
27.5,1.2306,2.0595,11.7799
27.505,1.27204,2.14285,11.6355
27.51,1.31558,2.22986,11.494
27.515,1.3613,2.3207,11.3554
27.52,1.40927,2.41559,11.2198
27.525,1.45958,2.5147,11.0872
27.53,1.51234,2.61826,10.9577
27.535,1.56764,2.72647,10.8314
27.54,1.62558,2.83957,10.7084
27.545,1.68628,2.95779,10.5887
27.55,1.74985,3.08137,10.4724
27.555,1.81643,3.21057,10.3598
27.56,1.88614,3.34565,10.2508
27.565,1.95911,3.48687,10.1457
27.57,2.0355,3.63454,10.0445
27.575,2.11545,3.78893,9.9476
27.58,2.19913,3.95035,9.85504
27.585,2.28669,4.11912,9.76708
27.59,2.37831,4.29556,9.68394
27.595,2.47417,4.47999,9.60591
27.6,2.57446,4.67277,9.53325
27.605,2.67938,4.87425,9.46629
27.61,2.78912,5.08477,9.40537
27.615,2.9039,5.30472,9.35088
27.62,3.02394,5.53445,9.30322
27.625,3.14947,5.77435,9.26286
27.63,3.28071,6.02479,9.23028
27.635,3.41792,6.28615,9.20604
27.64,3.56133,6.55881,9.19072
27.645,3.7112,6.84314,9.18497
27.65,3.8678,7.1395,9.18948
27.655,4.03139,7.44824,9.20503
27.66,4.20223,7.76969,9.23243
27.665,4.3806,8.10416,9.27258
27.67,4.56678,8.45193,9.32645
27.675,4.76104,8.81322,9.39509
27.68,4.96365,9.18824,9.47962
27.685,5.17488,9.57713,9.58126
27.69,5.39499,9.97994,9.70131
27.695,5.62424,10.3967,9.84117
27.7,5.86286,10.8272,10.0023
27.705,6.11108,11.2714,10.1863
27.71,6.36909,11.7287,10.3949
27.715,6.63707,12.1989,10.6298
27.72,6.91516,12.6812,10.8929
27.725,7.20346,13.1747,11.1862
27.73,7.50202,13.6784,11.5115
27.735,7.81084,14.1909,11.8711
27.74,8.12985,14.7108,12.267
27.745,8.45889,15.2362,12.7015
27.75,8.79776,15.7647,13.1765
27.755,9.14611,16.294,13.6943
27.76,9.5035,16.821,14.2569
27.765,9.86938,17.3424,14.8661
27.77,10.243,17.8545,15.5236
27.775,10.6236,18.353,16.2311
27.78,11.0101,18.8332,16.9895
27.785,11.4012,19.2901,17.7998
27.79,11.7957,19.7182,18.6621
27.795,12.1918,20.1113,19.5762
27.8,12.5878,20.4633,20.5412
27.805,12.9815,20.7675,21.5552
27.81,13.3708,21.0171,22.6158
27.815,13.7532,21.2051,23.7193
27.82,14.1258,21.3247,24.8613
27.825,14.4857,21.3691,26.0359
27.83,14.8299,21.3321,27.2365
27.835,15.155,21.2079,28.4551
27.84,15.4576,20.9916,29.6827
27.845,15.7343,20.6793,30.9094
27.85,15.9816,20.2683,32.1241
27.855,16.1959,19.7575,33.3154
27.86,16.374,19.1473,34.4711
27.865,16.5127,18.4399,35.5791
27.87,16.609,17.6394,36.6272
27.875,16.6605,16.7517,37.6037
27.88,16.6651,15.7847,38.4978
27.885,16.6211,14.7477,39.2997
27.89,16.5274,13.6518,40.0013
27.895,16.3836,12.5091,40.5961
27.9,16.1899,11.3328,41.0796
27.905,15.947,10.1364,41.4492
27.91,15.6565,8.9336,41.7048
27.915,15.3204,7.7378,41.8481
27.92,14.9412,6.56172,41.8828
27.925,14.5223,5.41708,41.8146
27.93,14.067,4.31428,41.6504
27.935,13.5794,3.26227,41.3985
27.94,13.0635,2.26835,41.068
27.945,12.5238,1.33812,40.6686
27.95,11.9645,0.475514,40.2102
27.955,11.39,-0.317128,39.7025
27.96,10.8047,-1.03895,39.1551
27.965,10.2125,-1.69041,38.5769
27.97,9.61734,-2.2731,37.9762
27.975,9.02282,-2.78955,37.3605
27.98,8.4322,-3.243,36.7365
27.985,7.84844,-3.63729,36.11
27.99,7.27415,-3.9766,35.4858
27.995,6.71162,-4.26535,34.868
28,6.16277,-4.50806,34.26
28.005,5.62923,-4.70923,33.6643
28.01,5.1123,-4.87326,33.0829
28.015,4.61303,-5.00438,32.5172
28.02,4.13216,-5.10661,31.9682
28.025,3.67022,-5.18372,31.4364
28.03,3.22752,-5.23922,30.9222
28.035,2.80418,-5.27632,30.4253
28.04,2.40016,-5.29796,29.9457
28.045,2.01525,-5.30682,29.4828
28.05,1.64915,-5.3053,29.0362
28.055,1.30143,-5.29557,28.6053
28.06,0.971576,-5.27954,28.1895
28.065,0.659021,-5.25892,27.788
28.07,0.363124,-5.23522,27.4001
28.075,0.0832067,-5.20977,27.0253
28.08,-0.181442,-5.18373,26.6628
28.085,-0.431557,-5.15812,26.312
28.09,-0.667885,-5.13381,25.9723
28.095,-0.891181,-5.11158,25.6431
28.1,-1.1022,-5.09206,25.324
28.105,-1.30169,-5.07584,25.0144
28.11,-1.4904,-5.06338,24.7139
28.115,-1.66905,-5.0551,24.4221
28.12,-1.83835,-5.05134,24.1387
28.125,-1.999,-5.05238,23.8633
28.13,-2.15167,-5.05847,23.5956
28.135,-2.29701,-5.06981,23.3354
28.14,-2.43565,-5.08655,23.0825
28.145,-2.5682,-5.10882,22.8367
28.15,-2.69523,-5.13674,22.5978
28.155,-2.8173,-5.17038,22.3657
28.16,-2.93496,-5.20981,22.1403
28.165,-3.0487,-5.25507,21.9216
28.17,-3.15902,-5.30621,21.7094
28.175,-3.26638,-5.36325,21.5038
28.18,-3.37122,-5.42619,21.3046
28.185,-3.47397,-5.49506,21.112
28.19,-3.57502,-5.56986,20.926
28.195,-3.67477,-5.65059,20.7465
28.2,-3.77356,-5.73723,20.5737
28.205,-3.87174,-5.8298,20.4077
28.21,-3.96964,-5.92827,20.2484
28.215,-4.06757,-6.03263,20.0961
28.22,-4.16583,-6.14288,19.9509
28.225,-4.26468,-6.25899,19.8128
28.23,-4.3644,-6.38095,19.6821
28.235,-4.46522,-6.50874,19.5589
28.24,-4.5674,-6.64233,19.4434
28.245,-4.67115,-6.78168,19.3359
28.25,-4.77667,-6.92678,19.2365
28.255,-4.88418,-7.07756,19.1454
28.26,-4.99385,-7.23399,19.063
28.265,-5.10585,-7.396,18.9894
28.27,-5.22036,-7.56353,18.9251
28.275,-5.33752,-7.73648,18.8701
28.28,-5.45747,-7.91476,18.825
28.285,-5.58033,-8.09826,18.79
28.29,-5.70623,-8.28684,18.7654
28.295,-5.83526,-8.48035,18.7516
28.3,-5.96751,-8.67861,18.749
28.305,-6.10307,-8.8814,18.758
28.31,-6.24199,-9.0885,18.7789
28.315,-6.38431,-9.29964,18.8122
28.32,-6.53008,-9.51451,18.8582
28.325,-6.6793,-9.73277,18.9174
28.33,-6.83197,-9.95404,18.9902
28.335,-6.98808,-10.1779,19.077
28.34,-7.14757,-10.4038,19.1783
28.345,-7.31038,-10.6313,19.2944
28.35,-7.47643,-10.8598,19.4257
28.355,-7.6456,-11.0887,19.5727
28.36,-7.81775,-11.3172,19.7356
28.365,-7.99272,-11.5445,19.9149
28.37,-8.17031,-11.77,20.1107
28.375,-8.35029,-11.9925,20.3234
28.38,-8.53241,-12.2113,20.5531
28.385,-8.71635,-12.4253,20.8
28.39,-8.9018,-12.6334,21.0642
28.395,-9.08838,-12.8344,21.3456
28.4,-9.27568,-13.0272,21.6443
28.405,-9.46326,-13.2105,21.9598
28.41,-9.65062,-13.3829,22.2921
28.415,-9.83723,-13.5431,22.6407
28.42,-10.0225,-13.6898,23.0049
28.425,-10.2059,-13.8216,23.3842
28.43,-10.3867,-13.937,23.7777
28.435,-10.5642,-14.0347,24.1845
28.44,-10.7377,-14.1132,24.6034
28.445,-10.9065,-14.1713,25.033
28.45,-11.0697,-14.2077,25.4721
28.455,-11.2266,-14.2213,25.9188
28.46,-11.3764,-14.2108,26.3715
28.465,-11.5181,-14.1755,26.8282
28.47,-11.651,-14.1145,27.2869
28.475,-11.7741,-14.0273,27.7453
28.48,-11.8868,-13.9133,28.2012
28.485,-11.9881,-13.7723,28.6521
28.49,-12.0773,-13.6044,29.0956
28.495,-12.1537,-13.4098,29.5291
28.5,-12.2165,-13.1891,29.9503
28.505,-12.2651,-12.9429,30.3566
28.51,-12.299,-12.6724,30.7456
28.515,-12.3177,-12.3787,31.1149
28.52,-12.3207,-12.0634,31.4624
28.525,-12.3079,-11.7281,31.7861
28.53,-12.2789,-11.375,32.084
28.535,-12.2337,-11.006,32.3546
28.54,-12.1723,-10.6234,32.5964
28.545,-12.0948,-10.2297,32.8084
28.55,-12.0016,-9.82727,32.9895
28.555,-11.8929,-9.41871,33.1394
28.56,-11.7692,-9.00655,33.2576
28.565,-11.631,-8.59328,33.3442
28.57,-11.4791,-8.18136,33.3993
28.575,-11.3143,-7.77316,33.4236
28.58,-11.1372,-7.37091,33.4177
28.585,-10.9489,-6.97668,33.3826
28.59,-10.7503,-6.59239,33.3194
28.595,-10.5424,-6.21975,33.2295
28.6,-10.3263,-5.86028,33.1143
28.605,-10.103,-5.51529,32.9753
28.61,-9.87357,-5.18587,32.8143
28.615,-9.63919,-4.87291,32.6328
28.62,-9.40087,-4.57706,32.4325
28.625,-9.15968,-4.29883,32.2152
28.63,-8.91664,-4.03849,31.9826
28.635,-8.67273,-3.79615,31.7362
28.64,-8.4289,-3.5718,31.4776
28.645,-8.18605,-3.36523,31.2085
28.65,-7.94501,-3.17615,30.9301
28.655,-7.70656,-3.00415,30.6439
28.66,-7.47144,-2.84872,30.351
28.665,-7.24031,-2.70929,30.0528
28.67,-7.01376,-2.58523,29.7502
28.675,-6.79233,-2.47586,29.4441
28.68,-6.5765,-2.38047,29.1356
28.685,-6.3667,-2.29834,28.8254
28.69,-6.16329,-2.22874,28.5143
28.695,-5.96656,-2.17093,28.2028
28.7,-5.77678,-2.1242,27.8915
28.705,-5.59415,-2.08782,27.581
28.71,-5.41883,-2.06114,27.2716
28.715,-5.25095,-2.04347,26.9638
28.72,-5.09057,-2.0342,26.658
28.725,-4.93775,-2.03274,26.3543
28.73,-4.7925,-2.03852,26.0531
28.735,-4.6548,-2.05101,25.7546
28.74,-4.52461,-2.06974,25.4589
28.745,-4.40187,-2.09426,25.1663
28.75,-4.28649,-2.12415,24.8768
28.755,-4.17837,-2.15903,24.5907
28.76,-4.07741,-2.19857,24.3079
28.765,-3.98346,-2.24246,24.0286
28.77,-3.89641,-2.29043,23.7529
28.775,-3.81612,-2.34224,23.4808
28.78,-3.74242,-2.39768,23.2124
28.785,-3.67518,-2.45656,22.9478
28.79,-3.61425,-2.51874,22.687
28.795,-3.55948,-2.58409,22.43
28.8,-3.51071,-2.65251,22.1769
28.805,-3.4678,-2.72391,21.9278
28.81,-3.4306,-2.79823,21.6826
28.815,-3.39899,-2.87545,21.4415
28.82,-3.37281,-2.95554,21.2045
28.825,-3.35195,-3.0385,20.9716
28.83,-3.33627,-3.12434,20.7429
28.835,-3.32568,-3.21309,20.5185
28.84,-3.32005,-3.30481,20.2983
28.845,-3.31929,-3.39953,20.0825
28.85,-3.3233,-3.49734,19.8712
28.855,-3.332,-3.59831,19.6644
28.86,-3.34531,-3.70253,19.4621
28.865,-3.36318,-3.8101,19.2646
28.87,-3.38552,-3.92113,19.0718
28.875,-3.4123,-4.03573,18.8838
28.88,-3.44347,-4.15402,18.7009
28.885,-3.479,-4.27614,18.5231
28.89,-3.51886,-4.40221,18.3505
28.895,-3.56303,-4.53239,18.1833
28.9,-3.61149,-4.66679,18.0216
28.905,-3.66426,-4.80559,17.8656
28.91,-3.72132,-4.94891,17.7154
28.915,-3.7827,-5.09693,17.5713
28.92,-3.84842,-5.24977,17.4334
28.925,-3.91848,-5.4076,17.302
28.93,-3.99294,-5.57057,17.1772
28.935,-4.07182,-5.73883,17.0594
28.94,-4.15517,-5.91252,16.9488
28.945,-4.24304,-6.09178,16.8456
28.95,-4.33548,-6.27674,16.7503
28.955,-4.43254,-6.46755,16.663
28.96,-4.53429,-6.66431,16.5842
28.965,-4.64079,-6.86713,16.5141
28.97,-4.75211,-7.0761,16.4533
28.975,-4.86831,-7.29132,16.402
28.98,-4.98946,-7.51283,16.3608
28.985,-5.11563,-7.74069,16.3301
28.99,-5.24688,-7.9749,16.3104
28.995,-5.38328,-8.21546,16.3021
29,-5.52489,-8.46233,16.3059
29.005,-5.67176,-8.71544,16.3222
29.01,-5.82395,-8.97467,16.3518
29.015,-5.98148,-9.23987,16.3951
29.02,-6.1444,-9.51084,16.4528
29.025,-6.31272,-9.78732,16.5256
29.03,-6.48645,-10.069,16.6142
29.035,-6.66558,-10.3555,16.7193
29.04,-6.85007,-10.6463,16.8415
29.045,-7.03989,-10.941,16.9816
29.05,-7.23494,-11.239,17.1402
29.055,-7.43515,-11.5395,17.3183
29.06,-7.64036,-11.8417,17.5164
29.065,-7.85043,-12.1448,17.7352
29.07,-8.06514,-12.4477,17.9754
29.075,-8.28427,-12.7494,18.2377
29.08,-8.50753,-13.0486,18.5226
29.085,-8.73458,-13.344,18.8307
29.09,-8.96505,-13.634,19.1624
29.095,-9.1985,-13.9172,19.5181
29.1,-9.43443,-14.1917,19.8979
29.105,-9.67229,-14.4558,20.3021
29.11,-9.91147,-14.7074,20.7305
29.115,-10.1513,-14.9446,21.1829
29.12,-10.3909,-15.1651,21.659
29.125,-10.6296,-15.3668,22.1581
29.13,-10.8665,-15.5473,22.6794
29.135,-11.1005,-15.7043,23.2217
29.14,-11.3307,-15.8355,23.7837
29.145,-11.556,-15.9385,24.3637
29.15,-11.7751,-16.0111,24.9598
29.155,-11.9869,-16.0512,25.5697
29.16,-12.1901,-16.0566,26.1908
29.165,-12.3834,-16.0257,26.8202
29.17,-12.5655,-15.9567,27.4549
29.175,-12.7351,-15.8483,28.0913
29.18,-12.8908,-15.6996,28.7259
29.185,-13.0312,-15.5099,29.3548
29.19,-13.1551,-15.2789,29.974
29.195,-13.2613,-15.0069,30.5793
29.2,-13.3486,-14.6945,31.1666
29.205,-13.4159,-14.3429,31.7318
29.21,-13.4622,-13.9538,32.2709
29.215,-13.4868,-13.5292,32.7798
29.22,-13.4889,-13.0718,33.2551
29.225,-13.4681,-12.5846,33.6933
29.23,-13.4239,-12.071,34.0915
29.235,-13.3563,-11.5346,34.4472
29.24,-13.2652,-10.9796,34.7582
29.245,-13.1509,-10.4101,35.023
29.25,-13.0139,-9.83055,35.2405
29.255,-12.8547,-9.24519,35.4103
29.26,-12.6742,-8.65841,35.5324
29.265,-12.4734,-8.07441,35.6073
29.27,-12.2535,-7.49722,35.6361
29.275,-12.0157,-6.93062,35.6203
29.28,-11.7614,-6.37807,35.5618
29.285,-11.4923,-5.84269,35.4627
29.29,-11.2098,-5.3272,35.3256
29.295,-10.9156,-4.83393,35.1532
29.3,-10.6116,-4.36477,34.9483
29.305,-10.2992,-3.92123,34.7139
29.31,-9.98032,-3.50439,34.453
29.315,-9.65652,-3.11495,34.1685
29.32,-9.32945,-2.75327,33.8633
29.325,-9.00064,-2.41935,33.5402
29.33,-8.67157,-2.11292,33.2019
29.335,-8.34364,-1.83346,32.8508
29.34,-8.01813,-1.5802,32.4893
29.345,-7.69623,-1.35224,32.1194
29.35,-7.37903,-1.14847,31.7432
29.355,-7.06751,-0.967728,31.3623
29.36,-6.76252,-0.808735,30.9784
29.365,-6.46483,-0.670173,30.5927
29.37,-6.1751,-0.550692,30.2064
29.375,-5.89388,-0.448938,29.8207
29.38,-5.62163,-0.36357,29.4363
29.385,-5.35873,-0.293272,29.054
29.39,-5.10545,-0.23677,28.6745
29.395,-4.86202,-0.192841,28.2982
29.4,-4.62856,-0.160317,27.9256
29.405,-4.40515,-0.138094,27.557
29.41,-4.19179,-0.125136,27.1926
29.415,-3.98846,-0.120473,26.8326
29.42,-3.79506,-0.123209,26.4773
29.425,-3.61147,-0.132511,26.1266
29.43,-3.43752,-0.14762,25.7806
29.435,-3.27303,-0.16784,25.4394
29.44,-3.11777,-0.19254,25.103
29.445,-2.97151,-0.22115,24.7713
29.45,-2.83399,-0.253158,24.4443
29.455,-2.70495,-0.288106,24.1219
29.46,-2.5841,-0.325591,23.8042
29.465,-2.47118,-0.365254,23.491
29.47,-2.36588,-0.406785,23.1823
29.475,-2.26793,-0.449911,22.878
29.48,-2.17703,-0.494403,22.5781
29.485,-2.0929,-0.540064,22.2824
29.49,-2.01525,-0.586731,21.991
29.495,-1.94383,-0.634269,21.7037
29.5,-1.87835,-0.682574,21.4205
29.505,-1.81856,-0.731562,21.1413
29.51,-1.76421,-0.781177,20.866
29.515,-1.71506,-0.831379,20.5947
29.52,-1.67088,-0.882149,20.3273
29.525,-1.63144,-0.933485,20.0636
29.53,-1.59654,-0.985399,19.8037
29.535,-1.56598,-1.03792,19.5475
29.54,-1.53958,-1.09108,19.295
29.545,-1.51716,-1.14494,19.0461
29.55,-1.49855,-1.19955,18.8009
29.555,-1.4836,-1.25499,18.5592
29.56,-1.47216,-1.31132,18.321
29.565,-1.46412,-1.36865,18.0864
29.57,-1.45935,-1.42706,17.8553
29.575,-1.45774,-1.48665,17.6276
29.58,-1.45918,-1.54753,17.4034
29.585,-1.4636,-1.60981,17.1827
29.59,-1.47091,-1.6736,16.9653
29.595,-1.48104,-1.73904,16.7514
29.6,-1.49394,-1.80623,16.541
29.605,-1.50956,-1.87533,16.3339
29.61,-1.52785,-1.94646,16.1303
29.615,-1.54878,-2.01976,15.9301
29.62,-1.57233,-2.09539,15.7333
29.625,-1.59848,-2.17348,15.54
29.63,-1.62723,-2.25421,15.3502
29.635,-1.65858,-2.33772,15.1639
29.64,-1.69254,-2.42419,14.9811
29.645,-1.72912,-2.51378,14.8018
29.65,-1.76835,-2.60667,14.6262
29.655,-1.81027,-2.70305,14.4542
29.66,-1.85491,-2.80309,14.286
29.665,-1.90232,-2.90699,14.1215
29.67,-1.95255,-3.01495,13.9609
29.675,-2.00567,-3.12717,13.8042
29.68,-2.06174,-3.24387,13.6515
29.685,-2.12085,-3.36526,13.5029
29.69,-2.18307,-3.49156,13.3585
29.695,-2.2485,-3.623,13.2185
29.7,-2.31722,-3.75982,13.083
29.705,-2.38935,-3.90227,12.9521
29.71,-2.465,-4.05058,12.8261
29.715,-2.54428,-4.20502,12.705
29.72,-2.62731,-4.36585,12.5891
29.725,-2.71424,-4.53333,12.4786
29.73,-2.80519,-4.70774,12.3737
29.735,-2.90032,-4.88935,12.2747
29.74,-2.99977,-5.07844,12.182
29.745,-3.10371,-5.2753,12.0957
29.75,-3.21229,-5.48022,12.0163
29.755,-3.32568,-5.69348,11.9441
29.76,-3.44407,-5.91536,11.8795
29.765,-3.56764,-6.14617,11.823
29.77,-3.69656,-6.38617,11.775
29.775,-3.83104,-6.63564,11.736
29.78,-3.97127,-6.89484,11.7067
29.785,-4.11745,-7.16404,11.6875
29.79,-4.26978,-7.44346,11.6791
29.795,-4.42846,-7.73333,11.6823
29.8,-4.59371,-8.03383,11.6978
29.805,-4.76571,-8.34513,11.7264
29.81,-4.94468,-8.66735,11.7689
29.815,-5.13082,-9.00058,11.8262
