t,u[0],u[1],u[2]
3.435,-9.17201,-10.5224,25.2154
3.44,-9.23847,-10.5484,25.363
3.445,-9.30279,-10.568,25.5131
3.45,-9.36477,-10.5809,25.6653
3.455,-9.42419,-10.5871,25.8191
3.46,-9.48084,-10.5862,25.974
3.465,-9.53452,-10.5784,26.1296
3.47,-9.58502,-10.5634,26.2853
3.475,-9.63216,-10.5412,26.4407
3.48,-9.67574,-10.5119,26.5951
3.485,-9.71559,-10.4754,26.748
3.49,-9.75154,-10.4317,26.899
3.495,-9.78344,-10.381,27.0474
3.5,-9.81115,-10.3234,27.1928
3.505,-9.83453,-10.259,27.3346
3.51,-9.85348,-10.1881,27.4723
3.515,-9.86789,-10.1108,27.6054
3.52,-9.87769,-10.0275,27.7334
3.525,-9.88281,-9.93843,27.8559
3.53,-9.8832,-9.84388,27.9724
3.535,-9.87884,-9.74424,28.0824
3.54,-9.86973,-9.63988,28.1857
3.545,-9.85587,-9.53121,28.2819
3.55,-9.83729,-9.41865,28.3706
3.555,-9.81405,-9.30263,28.4516
3.56,-9.78621,-9.1836,28.5246
3.565,-9.75387,-9.06204,28.5894
3.57,-9.71713,-8.93841,28.6459
3.575,-9.67612,-8.81318,28.6939
3.58,-9.63098,-8.68683,28.7334
3.585,-9.58186,-8.55983,28.7643
3.59,-9.52895,-8.43264,28.7865
3.595,-9.47242,-8.30572,28.8001
3.6,-9.41247,-8.1795,28.8053
3.605,-9.34933,-8.05443,28.802
3.61,-9.2832,-7.9309,28.7903
3.615,-9.21433,-7.80931,28.7706
3.62,-9.14294,-7.69004,28.7428
3.625,-9.06928,-7.57342,28.7073
3.63,-8.9936,-7.45979,28.6643
3.635,-8.91615,-7.34945,28.6141
3.64,-8.83718,-7.24268,28.5568
3.645,-8.75695,-7.13972,28.4928
3.65,-8.67571,-7.0408,28.4225
3.655,-8.59371,-6.94613,28.346
3.66,-8.5112,-6.85588,28.2638
3.665,-8.42842,-6.77019,28.1761
3.67,-8.34562,-6.68921,28.0833
3.675,-8.26301,-6.61303,27.9858
3.68,-8.18084,-6.54175,27.8838
3.685,-8.09932,-6.47542,27.7777
3.69,-8.01866,-6.4141,27.6678
3.695,-7.93907,-6.35781,27.5545
3.7,-7.86073,-6.30656,27.4381
3.705,-7.78383,-6.26035,27.3189
3.71,-7.70856,-6.21917,27.1972
3.715,-7.63506,-6.18298,27.0733
3.72,-7.5635,-6.15175,26.9476
3.725,-7.49403,-6.12543,26.8203
3.73,-7.42678,-6.10396,26.6917
3.735,-7.36187,-6.08727,26.5621
3.74,-7.29943,-6.0753,26.4317
3.745,-7.23957,-6.06796,26.3009
3.75,-7.18237,-6.06519,26.1699
3.755,-7.12794,-6.06689,26.0389
3.76,-7.07635,-6.07298,25.9082
3.765,-7.02767,-6.08337,25.778
3.77,-6.98198,-6.09796,25.6486
3.775,-6.93933,-6.11669,25.5201
3.78,-6.89977,-6.13944,25.3927
3.785,-6.86334,-6.16613,25.2667
3.79,-6.83008,-6.19667,25.1423
3.795,-6.80003,-6.23098,25.0197
3.8,-6.7732,-6.26896,24.8991
3.805,-6.74962,-6.31052,24.7805
3.81,-6.72931,-6.35559,24.6644
3.815,-6.71226,-6.40407,24.5507
3.82,-6.69849,-6.45588,24.4397
3.825,-6.688,-6.51094,24.3316
3.83,-6.68078,-6.56916,24.2265
3.835,-6.67683,-6.63047,24.1246
3.84,-6.67614,-6.69477,24.0261
3.845,-6.67868,-6.76198,23.931
3.85,-6.68445,-6.83203,23.8397
3.855,-6.69342,-6.90483,23.7521
3.86,-6.70557,-6.98029,23.6686
3.865,-6.72087,-7.05833,23.5892
3.87,-6.73929,-7.13885,23.5141
3.875,-6.76079,-7.22177,23.4434
3.88,-6.78535,-7.30699,23.3773
3.885,-6.81292,-7.39441,23.316
3.89,-6.84346,-7.48392,23.2595
3.895,-6.87692,-7.57543,23.208
3.9,-6.91326,-7.66882,23.1617
3.905,-6.95243,-7.76397,23.1206
3.91,-6.99436,-7.86076,23.085
3.915,-7.03901,-7.95905,23.055
3.92,-7.08631,-8.05871,23.0306
3.925,-7.13619,-8.1596,23.012
3.93,-7.18858,-8.26155,22.9993
3.935,-7.24341,-8.36441,22.9926
3.94,-7.3006,-8.468,22.9921
3.945,-7.36007,-8.57215,22.9978
3.95,-7.42172,-8.67665,23.0098
3.955,-7.48547,-8.78132,23.0282
3.96,-7.55121,-8.88594,23.0531
3.965,-7.61884,-8.99028,23.0845
3.97,-7.68824,-9.09412,23.1225
3.975,-7.75931,-9.19722,23.1671
3.98,-7.83191,-9.29932,23.2183
3.985,-7.90592,-9.40015,23.2762
3.99,-7.9812,-9.49946,23.3407
3.995,-8.0576,-9.59695,23.4119
4,-8.13498,-9.69233,23.4896
4.005,-8.21318,-9.78532,23.5739
4.01,-8.29203,-9.8756,23.6646
4.015,-8.37136,-9.96286,23.7616
4.02,-8.451,-10.0468,23.8648
4.025,-8.53075,-10.1271,23.9741
4.03,-8.61044,-10.2034,24.0892
4.035,-8.68985,-10.2754,24.21
4.04,-8.76878,-10.3428,24.3362
4.045,-8.84703,-10.4053,24.4677
4.05,-8.92439,-10.4625,24.604
4.055,-9.00062,-10.5142,24.745
4.06,-9.07552,-10.5601,24.8901
4.065,-9.14885,-10.5999,25.0392
4.07,-9.22039,-10.6333,25.1918
4.075,-9.2899,-10.66,25.3474
4.08,-9.35717,-10.68,25.5057
4.085,-9.42195,-10.6929,25.6661
4.09,-9.48403,-10.6986,25.8283
4.095,-9.54318,-10.697,25.9915
4.1,-9.59919,-10.6878,26.1554
4.105,-9.65183,-10.6711,26.3195
4.11,-9.7009,-10.6468,26.483
4.115,-9.74621,-10.6148,26.6455
4.12,-9.78757,-10.5752,26.8064
4.125,-9.82479,-10.5281,26.9652
4.13,-9.85773,-10.4735,27.1211
4.135,-9.88621,-10.4116,27.2738
4.14,-9.91012,-10.3425,27.4226
4.145,-9.92933,-10.2665,27.567
4.15,-9.94373,-10.1838,27.7063
4.155,-9.95325,-10.0947,27.8403
4.16,-9.95781,-9.99956,27.9682
4.165,-9.95737,-9.89868,28.0897
4.17,-9.95191,-9.79246,28.2043
4.175,-9.94141,-9.68131,28.3117
4.18,-9.92591,-9.56567,28.4114
4.185,-9.90542,-9.446,28.5032
4.19,-9.88002,-9.32278,28.5867
4.195,-9.84977,-9.19648,28.6617
4.2,-9.81478,-9.06762,28.728
4.205,-9.77517,-8.9367,28.7854
4.21,-9.73107,-8.80422,28.8338
4.215,-9.68264,-8.6707,28.8732
4.22,-9.63005,-8.53664,28.9034
4.225,-9.57348,-8.40252,28.9244
4.23,-9.51315,-8.26885,28.9365
4.235,-9.44927,-8.13608,28.9395
4.24,-9.38206,-8.00467,28.9336
4.245,-9.31177,-7.87506,28.919
4.25,-9.23863,-7.74764,28.8959
4.255,-9.16292,-7.62282,28.8644
4.26,-9.08488,-7.50095,28.8248
4.265,-9.00479,-7.38238,28.7774
4.27,-8.92291,-7.26741,28.7224
4.275,-8.83951,-7.15632,28.6602
4.28,-8.75486,-7.04937,28.591
4.285,-8.66923,-6.94679,28.5152
4.29,-8.58288,-6.84878,28.4331
4.295,-8.49608,-6.75551,28.3451
4.3,-8.40908,-6.66713,28.2515
4.305,-8.32213,-6.58377,28.1527
4.31,-8.23549,-6.50551,28.049
4.315,-8.14937,-6.43244,27.9408
4.32,-8.06402,-6.36462,27.8284
4.325,-7.97965,-6.30208,27.7122
4.33,-7.89647,-6.24483,27.5926
4.335,-7.81469,-6.19289,27.4699
4.34,-7.73448,-6.14622,27.3443
4.345,-7.65604,-6.10482,27.2164
4.35,-7.57953,-6.06862,27.0863
4.355,-7.50511,-6.03759,26.9543
4.36,-7.43292,-6.01167,26.8209
4.365,-7.36312,-5.99077,26.6862
4.37,-7.29582,-5.97484,26.5506
4.375,-7.23114,-5.96378,26.4144
4.38,-7.16919,-5.95751,26.2778
4.385,-7.11007,-5.95594,26.141
4.39,-7.05386,-5.95897,26.0044
4.395,-7.00066,-5.96652,25.8681
4.4,-6.95052,-5.97849,25.7325
4.405,-6.90352,-5.99478,25.5977
4.41,-6.8597,-6.01529,25.464
4.415,-6.81912,-6.03993,25.3315
4.42,-6.78182,-6.0686,25.2006
4.425,-6.74784,-6.10122,25.0713
4.43,-6.71719,-6.13767,24.9439
4.435,-6.68991,-6.17788,24.8186
4.44,-6.666,-6.22176,24.6956
4.445,-6.64549,-6.26921,24.575
4.45,-6.62838,-6.32015,24.457
4.455,-6.61467,-6.3745,24.3419
4.46,-6.60436,-6.43216,24.2297
4.465,-6.59745,-6.49306,24.1207
4.47,-6.59392,-6.55711,24.0151
4.475,-6.59375,-6.62424,23.9129
4.48,-6.59695,-6.69435,23.8143
4.485,-6.60348,-6.76737,23.7196
4.49,-6.61332,-6.84321,23.6289
4.495,-6.62644,-6.92179,23.5422
4.5,-6.64282,-7.00303,23.4599
4.505,-6.66243,-7.08684,23.382
4.51,-6.68523,-7.17312,23.3087
4.515,-6.71118,-7.26178,23.2401
4.52,-6.74025,-7.35273,23.1764
4.525,-6.77239,-7.44586,23.1178
4.53,-6.80755,-7.54107,23.0644
4.535,-6.84569,-7.63825,23.0162
4.54,-6.88676,-7.73728,22.9736
4.545,-6.93069,-7.83803,22.9366
4.55,-6.97744,-7.94038,22.9053
4.555,-7.02693,-8.04418,22.8799
4.56,-7.0791,-8.1493,22.8606
4.565,-7.13388,-8.25556,22.8473
4.57,-7.19119,-8.36282,22.8403
4.575,-7.25096,-8.47089,22.8397
4.58,-7.3131,-8.57958,22.8456
4.585,-7.37752,-8.68871,22.858
4.59,-7.44413,-8.79807,22.8771
4.595,-7.51281,-8.90743,22.9029
4.6,-7.58348,-9.01657,22.9356
4.605,-7.65601,-9.12525,22.9751
4.61,-7.73029,-9.23322,23.0216
4.615,-7.80618,-9.34021,23.0749
4.62,-7.88356,-9.44596,23.1353
4.625,-7.96228,-9.55016,23.2026
4.63,-8.0422,-9.65253,23.2769
4.635,-8.12316,-9.75277,23.3581
4.64,-8.205,-9.85055,23.4462
4.645,-8.28754,-9.94556,23.541
4.65,-8.37062,-10.0375,23.6425
4.655,-8.45404,-10.1259,23.7506
4.66,-8.53761,-10.2106,23.865
4.665,-8.62114,-10.2912,23.9857
4.67,-8.70441,-10.3673,24.1124
4.675,-8.78721,-10.4385,24.2449
4.68,-8.86932,-10.5047,24.3828
4.685,-8.95051,-10.5653,24.526
4.69,-9.03057,-10.6202,24.6741
4.695,-9.10924,-10.6689,24.8267
4.7,-9.18629,-10.7112,24.9835
4.705,-9.26149,-10.7468,25.144
4.71,-9.33458,-10.7754,25.3079
4.715,-9.40532,-10.7968,25.4745
4.72,-9.47348,-10.8108,25.6435
4.725,-9.5388,-10.8171,25.8143
4.73,-9.60106,-10.8156,25.9864
4.735,-9.66002,-10.8062,26.1592
4.74,-9.71544,-10.7887,26.3321
4.745,-9.76712,-10.7631,26.5046
4.75,-9.81483,-10.7295,26.676
4.755,-9.85837,-10.6877,26.8457
4.76,-9.89756,-10.6379,27.0131
4.765,-9.93222,-10.5802,27.1776
4.77,-9.96219,-10.5146,27.3386
4.775,-9.98731,-10.4415,27.4955
4.78,-10.0075,-10.361,27.6476
4.785,-10.0225,-10.2734,27.7945
4.79,-10.0325,-10.1789,27.9356
4.795,-10.0371,-10.0781,28.0702
4.8,-10.0365,-9.97112,28.1981
4.805,-10.0305,-9.85853,28.3186
4.81,-10.0193,-9.74072,28.4313
4.815,-10.0027,-9.61818,28.5359
4.82,-9.98086,-9.49139,28.6321
4.825,-9.95381,-9.36087,28.7194
4.83,-9.92165,-9.22714,28.7977
4.835,-9.88447,-9.09076,28.8667
4.84,-9.8424,-8.95225,28.9263
4.845,-9.7956,-8.81217,28.9763
4.85,-9.74422,-8.67107,29.0167
4.855,-9.68846,-8.52948,29.0474
4.86,-9.62852,-8.38793,29.0684
4.865,-9.56462,-8.24695,29.0799
4.87,-9.49699,-8.10702,29.0818
4.875,-9.42587,-7.96864,29.0744
4.88,-9.35152,-7.83227,29.0577
4.885,-9.27421,-7.69833,29.0321
4.89,-9.1942,-7.56724,28.9977
4.895,-9.11179,-7.43938,28.9548
4.9,-9.02724,-7.3151,28.9036
4.905,-8.94086,-7.19472,28.8446
4.91,-8.85292,-7.07854,28.778
4.915,-8.76371,-6.96682,28.7041
4.92,-8.67351,-6.85979,28.6234
4.925,-8.58262,-6.75766,28.5361
4.93,-8.49129,-6.66059,28.4427
4.935,-8.39982,-6.56873,28.3436
4.94,-8.30845,-6.48221,28.239
4.945,-8.21745,-6.40111,28.1294
4.95,-8.12706,-6.32551,28.0152
4.955,-8.03753,-6.25545,27.8968
4.96,-7.94908,-6.19096,27.7744
4.965,-7.86193,-6.13204,27.6486
4.97,-7.7763,-6.07869,27.5195
4.975,-7.69237,-6.03088,27.3877
4.98,-7.61033,-5.98857,27.2534
4.985,-7.53037,-5.95171,27.117
4.99,-7.45263,-5.92024,26.9788
4.995,-7.37728,-5.89408,26.8391
5,-7.30445,-5.87314,26.6982
5.005,-7.23428,-5.85736,26.5564
5.01,-7.16688,-5.84662,26.4141
5.015,-7.10236,-5.84084,26.2714
5.02,-7.04082,-5.83991,26.1286
5.025,-6.98236,-5.84374,25.986
5.03,-6.92704,-5.85222,25.8439
5.035,-6.87494,-5.86524,25.7025
5.04,-6.82613,-5.88271,25.562
5.045,-6.78065,-5.90451,25.4226
5.05,-6.73856,-5.93056,25.2846
5.055,-6.69989,-5.96073,25.1482
5.06,-6.66468,-5.99495,25.0136
5.065,-6.63295,-6.0331,24.8809
5.07,-6.60471,-6.07511,24.7505
5.075,-6.58,-6.12086,24.6224
5.08,-6.55881,-6.17028,24.4968
5.085,-6.54115,-6.22327,24.374
5.09,-6.52702,-6.27974,24.2541
5.095,-6.51642,-6.33962,24.1373
5.1,-6.50933,-6.40282,24.0237
5.105,-6.50576,-6.46926,23.9136
5.11,-6.50567,-6.53885,23.8071
5.115,-6.50906,-6.61151,23.7043
5.12,-6.51589,-6.68717,23.6055
5.125,-6.52616,-6.76574,23.5107
5.13,-6.53983,-6.84714,23.4202
5.135,-6.55686,-6.93129,23.3341
5.14,-6.57724,-7.01811,23.2526
5.145,-6.60092,-7.10749,23.1758
5.15,-6.62786,-7.19937,23.1039
5.155,-6.65803,-7.29363,23.037
5.16,-6.69138,-7.39018,22.9753
5.165,-6.72786,-7.48892,22.919
5.17,-6.76744,-7.58973,22.8681
5.175,-6.81004,-7.69251,22.8229
5.18,-6.85563,-7.79714,22.7835
5.185,-6.90414,-7.90347,22.75
5.19,-6.9555,-8.01138,22.7226
5.195,-7.00966,-8.12071,22.7015
5.2,-7.06654,-8.23132,22.6866
5.205,-7.12606,-8.34303,22.6783
5.21,-7.18816,-8.45568,22.6765
5.215,-7.25273,-8.56907,22.6814
5.22,-7.3197,-8.683,22.6932
5.225,-7.38897,-8.79727,22.7119
5.23,-7.46043,-8.91165,22.7377
5.235,-7.53399,-9.02591,22.7705
5.24,-7.60951,-9.13981,22.8105
5.245,-7.68689,-9.25307,22.8577
5.25,-7.766,-9.36543,22.9122
5.255,-7.8467,-9.4766,22.974
5.26,-7.92885,-9.58629,23.0432
5.265,-8.0123,-9.69418,23.1196
5.27,-8.09688,-9.79996,23.2033
5.275,-8.18244,-9.90329,23.2942
5.28,-8.26879,-10.0038,23.3923
5.285,-8.35576,-10.1013,23.4975
5.29,-8.44315,-10.1952,23.6096
5.295,-8.53076,-10.2852,23.7285
5.3,-8.61838,-10.3711,23.854
5.305,-8.70581,-10.4523,23.986
5.31,-8.79281,-10.5286,24.1241
5.315,-8.87916,-10.5996,24.2681
5.32,-8.96462,-10.6649,24.4178
5.325,-9.04894,-10.7241,24.5727
5.33,-9.13189,-10.777,24.7325
5.335,-9.2132,-10.8232,24.8969
5.34,-9.29262,-10.8623,25.0653
5.345,-9.3699,-10.8941,25.2374
5.35,-9.44478,-10.9183,25.4126
5.355,-9.51699,-10.9347,25.5904
5.36,-9.58628,-10.9429,25.7703
5.365,-9.65239,-10.943,25.9516
5.37,-9.71508,-10.9346,26.1339
5.375,-9.77409,-10.9177,26.3164
5.38,-9.8292,-10.8922,26.4986
5.385,-9.88016,-10.8581,26.6797
5.39,-9.92676,-10.8153,26.8593
5.395,-9.9688,-10.764,27.0365
5.4,-10.0061,-10.7042,27.2107
5.405,-10.0384,-10.6361,27.3813
5.41,-10.0657,-10.5598,27.5476
5.415,-10.0877,-10.4756,27.7089
5.42,-10.1043,-10.3838,27.8648
5.425,-10.1155,-10.2847,28.0145
5.43,-10.1212,-10.1787,28.1575
5.435,-10.1212,-10.0662,28.2933
5.44,-10.1156,-9.9476,28.4213
5.445,-10.1044,-9.82341,28.5412
5.45,-10.0875,-9.69414,28.6524
5.455,-10.0651,-9.56031,28.7546
5.46,-10.0371,-9.42247,28.8475
5.465,-10.0037,-9.2812,28.9308
5.47,-9.96498,-9.13707,29.0042
5.475,-9.92105,-8.99068,29.0676
5.48,-9.87209,-8.84261,29.1209
5.485,-9.81828,-8.69345,29.1639
5.49,-9.7598,-8.54378,29.1967
5.495,-9.69689,-8.39418,29.2192
5.5,-9.62976,-8.2452,29.2315
5.505,-9.55868,-8.09737,29.2337
5.51,-9.48389,-7.95122,29.226
5.515,-9.40568,-7.80724,29.2086
5.52,-9.32433,-7.66589,29.1816
5.525,-9.24013,-7.5276,29.1454
5.53,-9.15337,-7.39279,29.1002
5.535,-9.06437,-7.26183,29.0463
5.54,-8.97342,-7.13505,28.9841
5.545,-8.88084,-7.01277,28.9139
5.55,-8.78692,-6.89525,28.8362
5.555,-8.69197,-6.78275,28.7512
5.56,-8.5963,-6.67546,28.6594
5.565,-8.50018,-6.57357,28.5611
5.57,-8.40392,-6.47722,28.4568
5.575,-8.30779,-6.38653,28.347
5.58,-8.21207,-6.30159,28.2319
5.585,-8.11701,-6.22247,28.1119
5.59,-8.02286,-6.14921,27.9876
5.595,-7.92988,-6.08182,27.8593
5.6,-7.83829,-6.02031,27.7273
5.605,-7.7483,-5.96465,27.5921
5.61,-7.66013,-5.91481,27.4541
5.615,-7.57396,-5.87073,27.3134
5.62,-7.48998,-5.83236,27.1707
5.625,-7.40837,-5.79961,27.0261
5.63,-7.32926,-5.77241,26.8799
5.635,-7.25282,-5.75066,26.7326
5.64,-7.17918,-5.73426,26.5844
5.645,-7.10845,-5.72311,26.4357
5.65,-7.04076,-5.71709,26.2866
5.655,-6.97619,-5.71611,26.1375
5.66,-6.91484,-5.72004,25.9886
5.665,-6.85679,-5.72878,25.8402
5.67,-6.80211,-5.74221,25.6926
5.675,-6.75086,-5.76022,25.5459
5.68,-6.70309,-5.7827,25.4005
5.685,-6.65886,-5.80955,25.2564
5.69,-6.6182,-5.84064,25.114
5.695,-6.58114,-5.87589,24.9735
5.7,-6.5477,-5.91518,24.835
5.705,-6.5179,-5.95842,24.6987
5.71,-6.49176,-6.00552,24.5649
5.715,-6.46929,-6.05638,24.4337
5.72,-6.45047,-6.1109,24.3053
5.725,-6.43533,-6.16902,24.18
5.73,-6.42384,-6.23062,24.0577
5.735,-6.416,-6.29564,23.9388
5.74,-6.41179,-6.364,23.8235
5.745,-6.4112,-6.4356,23.7118
5.75,-6.41421,-6.51038,23.6039
5.755,-6.4208,-6.58825,23.5001
5.76,-6.43093,-6.66914,23.4004
5.765,-6.44459,-6.75297,23.3051
5.77,-6.46174,-6.83965,23.2143
5.775,-6.48235,-6.9291,23.1282
5.78,-6.50638,-7.02125,23.0469
5.785,-6.5338,-7.116,22.9706
5.79,-6.56456,-7.21326,22.8995
5.795,-6.59863,-7.31295,22.8336
5.8,-6.63595,-7.41495,22.7733
5.805,-6.67648,-7.51917,22.7185
5.81,-6.72017,-7.62549,22.6696
5.815,-6.76696,-7.73379,22.6266
5.82,-6.8168,-7.84396,22.5897
5.825,-6.86962,-7.95585,22.559
5.83,-6.92536,-8.06933,22.5348
5.835,-6.98395,-8.18423,22.517
5.84,-7.04531,-8.3004,22.506
5.845,-7.10938,-8.41766,22.5018
5.85,-7.17606,-8.53583,22.5045
5.855,-7.24527,-8.6547,22.5143
5.86,-7.31691,-8.77407,22.5313
5.865,-7.39089,-8.89371,22.5555
5.87,-7.46709,-9.01339,22.5872
5.875,-7.5454,-9.13284,22.6263
5.88,-7.62571,-9.25182,22.6729
5.885,-7.70789,-9.37003,22.7272
5.89,-7.79179,-9.48718,22.7891
5.895,-7.87728,-9.60297,22.8587
5.9,-7.96421,-9.71708,22.936
5.905,-8.05241,-9.82916,23.0209
5.91,-8.14171,-9.93888,23.1135
5.915,-8.23195,-10.0459,23.2136
5.92,-8.32292,-10.1498,23.3213
5.925,-8.41444,-10.2502,23.4363
5.93,-8.50629,-10.3468,23.5586
5.935,-8.59827,-10.4391,23.688
5.94,-8.69015,-10.5268,23.8243
5.945,-8.78171,-10.6095,23.9672
5.95,-8.87269,-10.6867,24.1166
5.955,-8.96286,-10.7581,24.272
5.96,-9.05196,-10.8233,24.4332
5.965,-9.13973,-10.8819,24.5998
5.97,-9.22591,-10.9336,24.7713
5.975,-9.31023,-10.9779,24.9474
5.98,-9.3924,-11.0146,25.1276
5.985,-9.47217,-11.0434,25.3114
5.99,-9.54925,-11.0639,25.4982
5.995,-9.62336,-11.076,25.6874
6,-9.69423,-11.0793,25.8784
6.005,-9.76159,-11.0738,26.0707
6.01,-9.82518,-11.0592,26.2635
6.015,-9.88473,-11.0355,26.4563
6.02,-9.94,-11.0026,26.6482
6.025,-9.99075,-10.9605,26.8386
6.03,-10.0367,-10.9092,27.0268
6.035,-10.0778,-10.8489,27.2121
6.04,-10.1136,-10.7795,27.3938
6.045,-10.1442,-10.7015,27.5711
6.05,-10.1692,-10.6149,27.7434
6.055,-10.1886,-10.52,27.9101
6.06,-10.2022,-10.4173,28.0704
6.065,-10.21,-10.307,28.2237
6.07,-10.2118,-10.1897,28.3695
6.075,-10.2077,-10.0658,28.5072
6.08,-10.1976,-9.9357,28.6363
6.085,-10.1815,-9.80008,28.7563
6.09,-10.1595,-9.65945,28.8668
6.095,-10.1316,-9.5144,28.9675
6.1,-10.0979,-9.36556,29.058
6.105,-10.0585,-9.21355,29.138
6.11,-10.0135,-9.05899,29.2074
6.115,-9.96317,-8.90253,29.2661
6.12,-9.90763,-8.74481,29.3139
6.125,-9.84709,-8.58645,29.3507
6.13,-9.78179,-8.42807,29.3766
6.135,-9.71196,-8.27028,29.3917
6.14,-9.63788,-8.11366,29.3961
6.145,-9.55982,-7.95876,29.3899
6.15,-9.47806,-7.80613,29.3734
6.155,-9.39292,-7.65626,29.3467
6.16,-9.30471,-7.50962,29.3101
6.165,-9.21373,-7.36666,29.2641
6.17,-9.12032,-7.22777,29.2088
6.175,-9.0248,-7.09332,29.1446
6.18,-8.9275,-6.96364,29.0721
6.185,-8.82874,-6.83903,28.9914
6.19,-8.72885,-6.71973,28.9031
6.195,-8.62815,-6.60597,28.8076
6.2,-8.52695,-6.49794,28.7052
6.205,-8.42555,-6.39579,28.5965
6.21,-8.32427,-6.29964,28.4819
6.215,-8.22338,-6.20959,28.3618
6.22,-8.12317,-6.12568,28.2366
6.225,-8.0239,-6.04798,28.1068
6.23,-7.92583,-5.97647,27.9728
6.235,-7.8292,-5.91117,27.8349
6.24,-7.73426,-5.85204,27.6936
6.245,-7.6412,-5.79902,27.5494
6.25,-7.55024,-5.75208,27.4025
6.255,-7.46157,-5.71111,27.2533
6.26,-7.37537,-5.67605,27.1022
6.265,-7.2918,-5.64679,26.9495
6.27,-7.21102,-5.62323,26.7956
6.275,-7.13316,-5.60525,26.6407
6.28,-7.05835,-5.59275,26.4853
6.285,-6.98671,-5.5856,26.3295
6.29,-6.91835,-5.58368,26.1737
6.295,-6.85334,-5.58686,26.0181
6.3,-6.79178,-5.59503,25.863
6.305,-6.73374,-5.60806,25.7087
6.31,-6.67927,-5.62584,25.5553
6.315,-6.62844,-5.64823,25.4032
6.32,-6.58129,-5.67512,25.2525
6.325,-6.53786,-5.70641,25.1035
6.33,-6.49818,-5.74197,24.9564
6.335,-6.46227,-5.78171,24.8114
6.34,-6.43014,-5.82552,24.6686
6.345,-6.40181,-5.8733,24.5283
6.35,-6.37729,-5.92495,24.3907
6.355,-6.35658,-5.98038,24.256
6.36,-6.33967,-6.0395,24.1242
6.365,-6.32656,-6.10223,23.9957
6.37,-6.31723,-6.16848,23.8706
6.375,-6.31167,-6.23817,23.749
6.38,-6.30986,-6.31122,23.6312
6.385,-6.31178,-6.38755,23.5173
6.39,-6.31741,-6.46709,23.4074
6.395,-6.32673,-6.54976,23.3018
6.4,-6.33969,-6.63549,23.2006
6.405,-6.35628,-6.7242,23.1039
6.41,-6.37645,-6.81581,23.012
6.415,-6.40018,-6.91025,22.925
6.42,-6.42742,-7.00743,22.8431
6.425,-6.45814,-7.10726,22.7664
6.43,-6.49229,-7.20966,22.6952
6.435,-6.52983,-7.31454,22.6295
6.44,-6.57072,-7.4218,22.5695
6.445,-6.61489,-7.53132,22.5154
6.45,-6.66231,-7.64301,22.4674
6.455,-6.71291,-7.75673,22.4256
6.46,-6.76664,-7.87237,22.3902
6.465,-6.82342,-7.98979,22.3614
6.47,-6.88321,-8.10883,22.3392
6.475,-6.94592,-8.22934,22.324
6.48,-7.01148,-8.35115,22.3157
6.485,-7.07981,-8.47408,22.3145
6.49,-7.15082,-8.59794,22.3207
6.495,-7.22443,-8.7225,22.3342
6.5,-7.30053,-8.84757,22.3553
6.505,-7.37903,-8.97288,22.3841
6.51,-7.45981,-9.0982,22.4206
6.515,-7.54275,-9.22326,22.4649
6.52,-7.62773,-9.34777,22.5172
6.525,-7.71462,-9.47143,22.5775
6.53,-7.80327,-9.59393,22.6458
6.535,-7.89354,-9.71495,22.7222
6.54,-7.98525,-9.83413,22.8067
6.545,-8.07826,-9.95112,22.8993
6.55,-8.17236,-10.0655,22.9999
6.555,-8.26738,-10.177,23.1084
6.56,-8.36313,-10.2852,23.2249
6.565,-8.45938,-10.3895,23.3491
6.57,-8.55592,-10.4897,23.4809
6.575,-8.65253,-10.5854,23.6202
6.58,-8.74896,-10.676,23.7667
6.585,-8.84498,-10.7611,23.9202
6.59,-8.94032,-10.8404,24.0803
6.595,-9.03472,-10.9134,24.2468
6.6,-9.12791,-10.9797,24.4193
6.605,-9.21961,-11.0388,24.5974
6.61,-9.30954,-11.0905,24.7807
6.615,-9.39741,-11.1342,24.9686
6.62,-9.48292,-11.1697,25.1606
6.625,-9.56579,-11.1967,25.3562
6.63,-9.64571,-11.2148,25.5549
6.635,-9.72239,-11.2237,25.7559
6.64,-9.79554,-11.2233,25.9586
6.645,-9.86488,-11.2134,26.1624
6.65,-9.93011,-11.1938,26.3664
6.655,-9.99096,-11.1643,26.5701
6.66,-10.0472,-11.1251,26.7726
6.665,-10.0985,-11.076,26.9731
6.67,-10.1447,-11.0172,27.171
6.675,-10.1855,-10.9486,27.3655
6.68,-10.2208,-10.8706,27.5557
6.685,-10.2503,-10.7834,27.741
6.69,-10.2739,-10.6872,27.9205
6.695,-10.2915,-10.5823,28.0937
6.7,-10.3029,-10.4692,28.2598
6.705,-10.308,-10.3483,28.4181
6.71,-10.3068,-10.22,28.568
6.715,-10.2993,-10.085,28.7091
6.72,-10.2854,-9.94372,28.8406
6.725,-10.2651,-9.79683,28.9622
6.73,-10.2386,-9.64494,29.0735
6.735,-10.2058,-9.48872,29.1741
6.74,-10.167,-9.32883,29.2636
6.745,-10.1222,-9.16596,29.3419
6.75,-10.0715,-9.00079,29.4087
6.755,-10.0153,-8.83403,29.464
6.76,-9.95361,-8.66634,29.5077
6.765,-9.88677,-8.49842,29.5397
6.77,-9.81502,-8.33091,29.5601
6.775,-9.73863,-8.16446,29.5691
6.78,-9.6579,-7.99967,29.5668
6.785,-9.57312,-7.83714,29.5534
